gbpusd	hangseng	jpm	ms	nasdaq	nikkei	nya	sp500	usdeur	usdjpy	vix
1.5574	9560.46	21.05	38.09	1327.0	8756.5898	5027.2798	890.71		122.81	31.23
1.5645	9441.25	20.75	38.92	1330.0	8640.4805	5000.3198	885.76		122.5	31.14
1.5645	9407.6797	21.52	40.39	1361.0	8685.7197	5079.73	900.96		122.3	29.3
1.554	9720.8301	22.01	41.54	1397.0	0.0	0.0	908.35		122.48	30.82
1.5623	5.94	22.47	41.92	1401.0	8937.5596	5136.7202	915.39		121.87	31.23
1.5593	9773.9805	22.06	42.33	1419.0	8953.29	5182.29	923.76		122.15	30.73
1.5798	9844.3799	20.6	39.84	1377.0	8920.4404	5079.5098	902.65		121.25	31.42
1.5893	9770.6797	20.2	39.27	1359.0	8690.7695	0.0	894.74		119.84	29.41
1.5883	5.94	20.42	38.26	1319.0	8460.3701	0.0	876.19		119.37	31.3
1.5876	5.84	20.54	39.14	1350.0	8464.7695	4971.4502	882.95		119.72	30.58
1.5868	9616.6201	20.95	39.59	1361.0	8438.5195	4958.02	882.53		120.1	31.24
1.5805	9740.8398	21.92	41.28	1412.0	8303.3896	5061.6401	904.27		120.4	28.67
1.5788	9865.6504	22.09	42.45	1411.0	8503.5898	5100.1299	909.83		120.5	26.65
1.5813	5.68	21.89	42.0	1394.0	8346.0098	5057.2002	900.36		121.12	27.66
1.5893	9965.0303	21.95	42.0	1375.0	8365.2598	0.0	896.74		121.59	27.41
1.5758	5.68	23.72	43.51	1419.0	8459.6201	5122.23	914.15		122.52	25.32
1.5785	10003.5	24.89	46.4	1468.0	8668.0596	0.0	933.76		122.71	23.81
1.5815	5.56	24.99	46.2	1469.0	8772.5596	5198.3599	930.55		122.66	23.16
1.5662	10100.7998	24.95	46.34	1482.0	8944.4404	0.0	932.87		122.43	24.07
1.561	9995.5195	24.19	44.32	1444.0	8823.9902	0.0	913.31		121.75	25.97
1.5439	9944.5898	25.19	45.98	1488.0	8875.8799	0.0	938.87		121.77	27.25
1.5528					9176.7803				122.11	
1.5559	10069.9004	25.17	45.24	1479.0	9215.5596	0.0	936.31		122.5	27.5
1.5552	10205.2002	25.22	45.32	1485.0	9174.4697	0.0	934.53		124.46	27.46
1.5672	10227.0	24.61	45.09	1449.0	9205.1104	0.0	920.75		124.41	28.33
1.5716	9995.7305	24.7	44.02	1430.0	9006.7305	0.0	917.58		124.74	28.92
1.5706	5.18	24.7	42.4	1411.0	8917.5703	0.0	906.55		125.22	30.1
1.5748	9973.75	24.43	42.81	1422.0	8863.2598	5131.8501	912.23		123.78	28.88
1.5763	9868.4805	23.26	40.83	1367.0	8828.0498	5040.71	892.0		123.45	30.78
1.5716	9857.9902	23.26	41.53	1391.0	8804.5195	0.0	904.45		123.55	28.76
1.5758	4.9	24.09	41.6	1397.0	8727.6602	0.0	904.96		123.35	27.76
1.5775	9813.7803	24.09	42.73	1400.0	8708.6904	0.0	901.58		123.12	27.29
1.5896	4.7	23.62	41.8	1362.0	8516.0703	0.0	889.48		120.59	28.18
1.5881	4.76	24.8	43.41	1400.0	8450.9404	0.0	910.4		121.19	26.24
1.5982	9715.7402	24.8	42.71	1392.0	8510.7305	0.0	902.99		120.67	26.66
1.6008	9548.6504	24.0	41.1	1362.0	8344.0098	5037.96	891.12		121.05	28.29
1.6015	9557.8604	23.33	40.3	1354.0	8387.5703	5001.3701	884.25		120.53	30.21
1.6036	9628.6904	24.87	42.04	1363.0	8406.8799	5067.1401	895.76		120.55	26.71
1.5926	9570.9297	24.71	42.05	1382.0	0.0	5067.6699	897.38		120.18	26.2
1.5964	9561.6299	24.2	41.5	1372.0	8512.3701	5044.2998	892.47		120.13	26.49
					8501.1396					
	9561.6299	24.45	41.48	1368.0	8700.0996	5036.5898	889.66			27.37
1.6015	9445.2598	23.8	40.13	1348.0	8714.0498	0.0	875.4		120.01	29.55
1.6041	4.32	23.99	40.34	1340.0	8578.9502	0.0	879.39		118.52	29.62
1.6095	4.28	24.0	39.92	1336.0	0.0	5000.0	879.82		118.7	28.62
					0.0					
1.5977	9365.5195	25.44	41.94	1385.0	0.0	0.0	909.03		119.78	25.39
1.6028	9583.8496	25.94	41.86	1387.0	0.0	5148.4502	908.59		119.79	24.68
1.6108	9665.96	27.98	42.99	1421.0	8713.3301	5255.3901	929.01		118.78	24.91
1.6067	4.16	27.84	43.22	1432.0	8656.5	5186.9199	922.93		120.05	25.13
1.5995	9688.21	26.77	41.92	1401.0	8517.7998	0.0	909.93		119.89	25.53
1.6064	9675.4102	27.3	43.62	1438.0	8497.9297	0.0	927.57		119.48	24.25
1.608	3.98	27.09	43.42	1448.0	8470.4502	0.0	927.57		119.55	24.32
1.6054	3.94	27.28	43.6	1446.0	0.0	0.0	926.26		118.95	24.9
1.6098	4.04	27.59	43.81	1461.0	8553.0596	0.0	931.66		118.01	24.57
1.6049	9873.4902	27.08	43.1	1439.0	8611.75	5171.4502	918.22		117.84	25.51
1.6064	4.04	26.78	42.54	1424.0	8609.1699	0.0	914.6		117.89	25.01
1.6179	3.98	26.19	41.99	1376.0	8690.25	0.0	901.78		117.87	25.7
1.6082					8558.8203				118.19	
1.6095	3.96	25.42	40.48	1364.0	8708.5801	0.0	887.62		118.57	27.59
1.6134	3.92	24.7	39.27	1359.0	8611.04	4962.98	878.36		118.45	29.01
1.6231	9584.7002	25.13	40.68	1388.0	8790.9199	4995.6602	887.34		117.76	27.53
1.6305	4.02	23.81	38.72	1342.0	8731.6504	4880.1899	861.4		117.88	31.51
1.6329	9298.6699	23.29	37.9	1325.0	8609.4697	4786.96	847.48		118.91	34.69
1.6396	3.92	23.51	38.3	1342.0	8525.3896	0.0	858.54		118.6	31.93
1.6472	3.94	23.51	37.8	1358.0	8331.0801	0.0	864.36		118.02	31.26
1.6469	9258.9502	23.04	37.03	1322.0	8316.8096	4784.4399	844.61		119.18	31.32
1.6437	3.84	23.04	37.9	1321.0	8339.9404	0.0	855.7		119.95	31.17
1.6391	3.86	23.58	38.55	1324.0	8500.79	4884.79	860.32		120.64	31.02
1.6469	9252.71	23.05	37.44	1306.0	8484.9004	0.0	848.2		119.88	32.76
1.6458	9180.4697	22.94	37.02	1302.0	8549.8496	0.0	843.59		119.84	33.04
1.6396	3.74	22.31	36.42	1302.0	8484.1904	0.0	838.15		119.78	33.35
1.6321	9150.9502	21.98	35.75	1282.0	8448.1602	0.0	829.69		120.13	34.01
1.6292	3.84	22.1	36.05	1297.0	8484.9297	0.0	835.97		121.01	33.99
1.6173	9194.9102	22.0	35.42	1295.0	0.0	0.0	829.2		121.4	33.68
1.6163	3.82	21.51	34.7	1279.0	8664.1699	0.0	818.68		121.26	34.33
1.6215	9173.4297	21.29	34.91	1277.0	8599.6602	0.0	817.37		120.68	33.7
1.6132	3.8	21.85	35.78	1310.0	8701.9199	4729.7402	834.89		120.58	32.62
1.6003					8771.8896				120.35	
1.5921	3.9	22.5	36.49	1347.0	8692.9697	4805.73	851.17		119.1	31.11
1.5949	9427.6299	22.5	36.93	1334.0	8678.4404	4763.4502	845.13		118.73	31.31
1.5941	3.92	22.69	36.6	1331.0	8650.9199	0.0	837.1		118.43	31.16
1.5924	3.86	22.88	37.02	1349.0	8513.54	0.0	848.17		118.68	30.25
1.5855	3.78	22.3	35.77	1322.0	8564.9502	0.0	832.58		117.73	31.98
1.5721	9148.4805	22.55	36.17	1329.0	8360.4902	0.0	838.57		117.33	31.74
1.5828	9116.2803	22.34	35.42	1304.0	8356.8096	4653.98	827.55		117.12	31.94
1.5788	3.58	22.66	36.52	1324.0	8359.3799	0.0	837.28		117.72	30.53
1.5751	9122.6602	22.68	36.85	1338.0	8363.04	0.0	841.15		118.22	29.63
1.5805	9268.7695	22.85	36.95	1320.0	8490.4004	4709.3799	834.81		117.88	30.43
1.5818	3.5	22.4	36.38	1308.0	8480.2197	0.0	821.99		117.81	31.83
1.6008	9109.1797	22.4	37.13	1314.0	8472.6201	0.0	829.85		117.16	30.38
1.6026	3.42	22.0	36.14	1303.0	8369.1504	4626.02	822.1		117.29	31.37
1.6049	8907.0996	22.29	36.97	1305.0	8144.1201	0.0	828.89		116.47	31.08
1.5995	8861.8701	21.44	35.38	1278.0	8042.2598	4529.0698	807.48		116.57	33.31
1.6062	8859.9297	20.75	34.32	1271.0	7862.4302	4499.6401	800.73		116.9	33.61
1.6121	3.1	20.75	33.57	1279.0	7943.04	4486.7002	804.19		117.21	33.51
1.6067	8787.4502	21.72	36.08	1341.0	7868.5601	0.0	831.9		118.25	31.76
1.5865	8956.1699	21.26	35.88	1340.0	8002.6899	0.0	833.27		118.47	30.98
1.577	8804.1602	22.56	38.4	1392.0	7871.6401	4783.9502	862.79		118.22	31.75
1.5635	3.22	22.81	39.14	1401.0	7954.46	0.0	866.45		118.83	30.43
1.5632	9158.5898	23.33	39.48	1397.0	8051.04	4845.3701	874.02		119.62	31.54
1.5652	3.24	23.53	40.05	1403.0	8195.0498	0.0	875.67		120.16	30.44
1.5635	3.42	24.65	41.51	1422.0	0.0	4970.9399	895.79		121.47	28.67
1.5758	9108.4502	23.63	40.22	1370.0	8435.0703	0.0	864.23		120.44	30.39
1.5721	9062.1504	23.63	40.63	1391.0	8238.7598	4862.0098	874.74		119.88	28.75
1.5738	9047.0898	24.17	40.51	1387.0	8351.9199	0.0	869.95		120.06	28.23
1.5711	8872.3203	24.12	40.44	1384.0	8368.6699	4829.71	868.52		119.65	27.96
1.5679	8863.3604	24.45	40.02	1370.0	8280.1602	4809.1001	863.5		120.08	27.75
1.5805	8634.4502	24.45	38.35	1341.0	7972.71	4730.21	848.18		118.58	29.15
1.5746	8596.8896	24.23	39.86	1348.0	7986.7202	4793.5601	858.48		118.18	28.36
1.5694	8706.1904	25.11	41.8	1397.0	8069.8501	4897.9702	880.9		119.03	28.02
1.5704	8648.1602	24.94	41.78	1397.0	8017.75	0.0	876.45		119.48	28.21
1.5601	8822.4502	25.58	42.06	1384.0	8074.1201	0.0	878.85		120.09	29.13
1.5499	3.52	25.64	42.19	1390.0	8249.9805	4923.27	879.93		120.38	28.45
1.5497	8806.6602	25.99	42.42	1383.0	8131.4102	4917.6001	878.29		120.05	27.13
1.5545	3.46	25.73	41.43	1357.0	8057.6099	0.0	865.99		120.53	27.11
1.5721	8625.7197	25.72	41.84	1366.0	7980.1201	0.0	871.58		119.36	25.6
1.5711	3.46	25.59	41.54	1359.0	7816.4902	0.0	868.3		120.38	24.44
1.5751	8533.5498	26.54	42.8	1385.0	7752.1001	4956.2798	885.23		120.19	23.41
1.5708	8632.0996	26.87	44.35	1391.0	7838.8301	4995.25	890.81		120.2	22.56
1.5758	3.46	26.5	44.19	1395.0	7879.4902	4932.6001	879.91		120.34	22.52
1.5788	8579.1396	27.31	45.15	1426.0	7821.8999	5006.3198	893.58		119.39	21.5
					7874.5098					
	8579.1396	27.45	44.98	1424.0	7969.0801	5004.98	892.01			21.95
1.577	4.06	28.68	46.4	1451.0	7790.46	5101.8101	911.37		119.76	20.7
1.5818	8519.5996	29.44	47.79	1466.0	7793.3799	5135.1201	919.02		120.42	20.8
1.5936	8442.1104	28.56	46.66	1457.0	7854.5698	5085.2998	911.43		119.99	20.33
1.5908	8409.0098	27.96	45.01	1435.0	7699.5	5017.6201	898.81		120.42	20.8
1.5901	8435.04	28.81	45.17	1462.0	7607.8799	5108.2402	914.84		120.27	20.84
1.5906	8744.2197	29.14	44.4	1471.0	0.0	5117.1001	917.84		120.14	20.76
1.598	8717.2197	29.35	44.75	1464.0	7831.4199	5131.5601	916.92		119.27	21.21
1.6111	8717.2197	29.28	44.74	1473.0	7863.29	5126.7998	916.3		118.33	21.59
1.6036	8808.1797	29.86	45.6	1503.0	7907.1899	0.0	930.08		118.88	20.63
	4.4	30.36	44.81	1504.0	0.0	5207.1299	926.55			21.13
1.6147	8889.2197	30.71	45.38	1524.0	8083.5601	5259.0601	934.39		118.01	20.8
1.5921	8901.0498	30.82	45.25	1507.0	8109.77	0.0	929.62		116.32	21.0
1.6003	8901.0498	29.96	44.11	1490.0	8031.5498	5174.5098	920.27		116.56	21.24
1.6023	9084.1602	30.08	44.84	1520.0	8152.1602	5242.8398	933.41		117.22	19.69
1.6108	9155.5703	30.94	45.61	1541.0	8221.1201	0.0	945.11		116.84	19.52
1.608	9119.04	30.72	44.77	1540.0	8190.2598	0.0	942.3		116.61	19.91
1.6202	9103.6904	30.49	44.33	1535.0	8244.9102	5279.4702	939.28		116.25	20.0
1.6242	9126.0703	31.04	44.8	1551.0	8123.3999	0.0	946.67		116.95	19.24
1.6244	4.26	31.25	44.6	1539.0	8117.29	0.0	944.3		116.02	18.4
1.6367	9087.3701	30.42	42.86	1493.0	8039.1299	5196.5098	920.77		116.58	20.51
1.6353	4.1	30.43	42.53	1491.0	8059.48	0.0	919.73		116.82	21.29
1.6439	9059.7998	30.55	42.99	1490.0	8018.5098	5223.2202	923.42		117.32	21.21
1.6327	9131.4902	30.49	43.2	1508.0	8051.6602	0.0	931.87		117.34	19.78
1.6377	9303.7305	30.9	42.9	1510.0	8184.7598	5288.4502	933.22		116.84	19.17
					8227.3203					
1.6412	9420.8096	32.05	44.0	1557.0	8120.2402	0.0	951.48		116.9	19.99
1.6337	3.94	32.55	44.9	1563.0	8234.1797	5377.73	953.22		118.6	20.03
1.6496	9508.5498	32.27	44.65	1575.0	8375.3604	5366.23	949.64		118.38	20.43
1.638	9487.3799	32.86	45.75	1596.0	8424.5098	0.0	963.59		119.62	19.47
1.6335	9637.5303	33.92	46.54	1591.0	8547.1699	0.0	967.0		118.42	20.85
1.6297	9662.8203	33.82	47.03	1604.0	8564.4902	0.0	971.56		118.8	20.84
1.6321	4.78	34.69	48.0	1635.0	8557.8604	0.0	986.24		118.77	20.62
1.6545	4.6	35.1	48.7	1646.0	8657.2305	5585.5	990.14		117.53	20.83
1.6633	4.9	35.13	48.28	1627.0	8785.8701	5583.0801	987.76		118.85	21.25
1.648	5.22	33.76	47.64	1604.0	8822.7305	5520.0801	975.93		118.12	22.15
1.6491	9703.7197	33.76	48.46	1628.0	8789.0898	5564.3701	984.84		117.68	20.64
1.6678	9662.0596	34.54	49.45	1646.0	8890.2998	5646.77	997.48		117.71	20.21
1.6689	5.3	34.7	48.94	1654.0	8918.5996	0.0	998.51		117.85	20.41
1.6669	5.12	34.7	48.25	1626.0	8980.6396	5598.6099	988.61		117.57	20.66
1.6807	9862.2803	35.95	49.57	1667.0	8839.8301	0.0	1010.74		117.55	20.22
1.6889	10030.4004	36.09	49.67	1668.0	9033.0	0.0	1011.66		118.12	20.01
1.6773	9970.2998	35.07	46.89	1677.0	9092.9697	0.0	1010.09		118.52	19.76
1.6756	9980.1104	34.45	44.01	1649.0	9110.5098	0.0	994.7		118.73	19.8
1.6664	9930.3096	34.8	44.27	1645.0	9120.3896	5631.4102	995.69		118.44	19.14
1.6664	9734.29	33.85	42.81	1611.0	9137.1396	5549.0898	981.64		117.91	20.58
1.6644	9629.3496	34.3	43.3	1606.0	8919.2598	0.0	983.45		117.82	20.75
1.6742	4.88	33.99	43.8	1603.0	8932.2598	0.0	975.32		117.55	20.81
1.6633	5.06	34.4	43.73	1634.0	8923.4102	0.0	985.82		119.35	19.4
1.6504	9657.21	33.9	43.0	1625.0	9104.0596	5509.6099	976.22		119.6	19.16
1.6502	9577.1201	34.18	42.75	1623.0	9083.1104	5505.1699	974.5		120.04	19.52
1.6625	4.78	34.21	44.19	1640.0	9278.4902	0.0	982.32		119.22	19.46
1.6644	9602.6201	34.37	44.97	1679.0	9592.2402	5590.5498	993.75		118.88	19.03
1.672	9646.0996	34.13	44.8	1663.0	9624.7998	0.0	985.7		118.03	19.39
1.6675					9547.7305				118.06	
1.6502	9892.4004	35.07	46.18	1721.0	9795.1602	5639.1602	1004.42		118.16	20.06
1.6356	9992.8701	35.4	47.38	1746.0	9898.7197	5642.4399	1007.84		118.32	19.48
1.6297	10027.4004	35.66	47.32	1747.0	9990.9502	5617.1699	1002.21		117.76	18.93
1.6289	9983.3096	35.01	46.29	1716.0	9955.6201	0.0	988.7		117.85	19.19
1.6316	9911.5	35.76	46.66	1734.0	9635.3496	5588.79	998.14		117.84	18.47
1.6252	5.76	37.3	47.33	1755.0	9755.6299	0.0	1003.86		117.53	19.59
1.6023	5.78	37.29	48.73	1753.0	9751.0	5583.8501	1000.42		117.4	19.55
1.5954	10207.2002	36.25	47.68	1748.0	9735.9697	5552.5098	994.09		118.21	19.76
1.5898	10096.7002	35.04	46.91	1698.0	9498.8604	5484.1899	981.73		118.75	20.22
1.5838	6.18	35.33	47.0	1709.0	9527.7305	5555.2598	993.32		118.9	19.11
1.5967	6.0	34.43	45.9	1681.0	0.0	5483.6099	978.8		118.47	19.78
1.6003	10008.7002	34.94	46.76	1706.0	9485.9697	0.0	988.11		119.26	19.17
1.6093	9900.5596	34.86	47.26	1719.0	9615.3398	5538.6201	988.61		118.79	18.64
1.6132	9923.1396	34.58	47.61	1701.0	9671.0	0.0	981.6		118.95	18.6
1.6223	5.72	35.47	48.6	1731.0	9648.0098	5611.02	998.68		118.63	17.75
1.6252	5.54	35.49	48.35	1735.0	9839.9102	0.0	996.52		119.48	18.36
1.6258	10198.5996	35.24	47.74	1731.0	9834.3096	5570.5898	989.28		119.52	18.67
1.6171	5.88	35.06	47.52	1721.0	9632.6602	5557.5298	987.49		120.57	18.85
1.6075	6.2	35.05	47.44	1735.0	9563.21	0.0	990.31		120.53	19.49
1.608	10248.5996	33.36	46.15	1716.0	9611.6699	5505.73	980.15		119.97	20.75
1.6103	10183.0996	33.73	46.13	1714.0	9452.79	5515.6802	982.82		120.31	21.27
1.6075	10177.4004	32.76	45.8	1674.0	9382.5801	5451.02	965.46		119.93	22.68
1.6121	6.64	32.99	47.09	1653.0	9323.9102	0.0	967.08		120.19	21.5
1.6173	9958.0498	32.85	47.64	1652.0	9265.5596	0.0	974.12		118.91	20.26
1.6095	6.38	32.99	48.54	1644.0	9327.5303	5526.4199	977.59		119.06	19.59
1.6028	10093.5	33.22	48.14	1662.0	9487.7998	5552.29	980.59		118.47	19.75
1.6023	6.26	33.64	48.66	1687.0	9564.8096	5594.8999	990.35		118.53	17.94
1.6085	10301.5	33.43	48.52	1687.0	9752.75	0.0	984.03		119.29	18.77
1.6003	10374.0	33.9	48.61	1700.0	9913.4697	0.0	990.51		119.17	18.47
1.5939	10424.5996	33.66	48.64	1702.0	9863.4697	0.0	990.67		119.27	18.27
1.5908	10525.0	34.05	49.19	1739.0	10032.9697	5652.0098	999.74		119.51	18.18
1.5845	6.82	34.19	49.64	1761.0	10174.0996	0.0	1002.35		119.46	17.86
1.5924	10475.2998	34.83	49.07	1761.0	10292.0596	5645.1401	1000.3		118.25	17.82
1.5818	10643.5996	34.6	49.28	1778.0	10362.6904	0.0	1003.27		117.94	17.84
1.5733	6.88	33.92	48.28	1765.0	10281.1699	0.0	993.06		117.48	18.55
	7.42	33.74	48.25	1764.0	10276.6396	5585.6401	993.71			19.53
1.5711	10753.9004	33.38	48.22	1771.0	10332.5703	5597.4902	996.73		117.43	19.49
1.5728	7.26	33.26	47.76	1782.0	10308.9902	5605.73	996.79		117.76	19.13
1.5785	10760.0996	33.91	48.26	1800.0	10225.2197	0.0	1002.84		117.45	18.48
1.5815	10909.0	34.22	48.79	1810.0	10343.5498	0.0	1008.01		116.72	18.63
1.5713					10670.1797				116.51	
1.5716	10939.9004	34.7	49.99	1841.0	10690.0801	5732.27	1021.99		116.27	19.02
1.5699	11102.4004	34.86	48.94	1853.0	10715.6904	5759.7998	1026.27		116.04	19.44
1.5808	6.28	34.68	49.36	1869.0	10646.9502	5768.5498	1027.97		116.88	18.71
1.5855	11170.5996	34.19	48.31	1858.0	10650.7695	0.0	1021.39		116.74	18.17
1.5863	11165.2998	34.65	48.52	1889.0	10683.7598	0.0	1031.64		116.62	18.26
1.5888	5.74	34.26	49.32	1873.0	10922.04	0.0	1023.17		116.39	18.85
1.5901	10810.2998	33.38	48.0	1824.0	10856.3203	0.0	1010.92		117.1	20.01
1.5949	6.02	33.68	48.88	1846.0	10546.3301	5734.5098	1016.42		117.09	19.25
1.6046	5.88	34.0	48.86	1855.0	10712.8096	5749.2598	1018.63		117.39	18.68
1.6023	5.54	33.97	49.08	1846.0	0.0	5730.4399	1014.81		117.52	19.28
1.5898	5.3	34.6	51.36	1887.0	10887.0303	0.0	1029.3199		116.46	18.03
1.6036	11140.0	34.66	51.99	1883.0	10990.1104	5787.0898	1025.97		116.32	18.15
1.6166	5.22	35.74	52.93	1910.0	11033.3203	0.0	1039.58		115.13	17.57
1.6308	5.32	35.49	52.38	1906.0	10938.4199	5847.8799	1036.3		113.85	17.54
1.648	10873.2998	34.99	51.15	1875.0	10475.0996	0.0	1022.82		111.94	19.65
1.6537	10944.4004	35.45	52.33	1902.0	0.0	0.0	1029.03		111.44	19.47
1.6565	5.2	34.87	50.77	1844.0	10502.29	0.0	1009.38		111.88	21.22
1.662	11286.5	34.48	50.85	1817.0	10310.04	5679.6299	1003.27		111.65	22.26
1.6595	11290.2002	34.19	50.08	1792.0	10318.4404	0.0	996.85		111.93	22.23
1.66	11141.2998	34.65	51.03	1825.0	10229.5703	0.0	1006.58		111.13	21.67
1.6614	11229.9004	34.33	50.46	1787.0	10219.0498	5644.0298	995.97		111.75	22.72
1.6678	11229.9004	35.38	51.99	1832.0	10361.2402	0.0	1018.22		110.64	21.07
1.67	11546.0996	35.02	53.0	1836.0	10593.5303	5779.96	1020.24		110.77	20.8
1.6672	11608.7002	35.17	53.02	1881.0	10709.29	0.0	1029.85		110.71	19.5
1.672	5.9	35.55	53.12	1893.0	10740.1396	5858.02	1034.35		110.97	19.51
1.6678	11723.9004	36.09	54.0	1908.0	10820.3301	0.0	1039.25		109.6	19.41
1.6603	11720.7998	35.61	53.25	1894.0	10542.2002	0.0	1033.78		109.54	19.18
1.6628	11800.4004	35.7	53.66	1912.0	10531.4404	0.0	1038.73		109.08	18.82
1.6667	11935.7998	35.52	53.27	1915.0	10786.04	5897.0	1038.0601		108.64	18.45
1.6656	11962.0	36.44	54.19	1934.0	0.0	5940.75	1045.35		109.0	17.55
1.6669	11856.0	36.78	54.43	1943.0	10966.4297	5960.2798	1049.48		109.43	17.37
1.6681	12056.2002	36.6	53.62	1939.0	10899.9502	0.0	1046.76		109.82	17.69
1.6812	12027.5996	36.84	53.8	1950.0	11025.1504	5952.25	1050.0699		109.26	17.19
1.672	5.72	36.34	52.66	1912.0	11037.8896	5907.1201	1039.3199		109.53	17.62
1.6762	12147.9004	36.6	52.67	1925.0	11161.71	0.0	1044.6801		110.35	17.04
1.6767	6.02	36.67	52.85	1941.0	11031.5195	5937.9902	1046.03		109.65	16.55
1.6895	12238.5996	34.98	51.2	1898.0	10889.6201	5858.1299	1030.36		108.98	17.67
1.6926	11737.2002	35.0	51.9	1886.0	10335.1602	0.0	1033.77		109.54	17.68
1.6978	5.78	34.77	51.44	1866.0	10335.7002	5851.1401	1028.91		109.25	17.71
1.6961	5.8	34.95	51.78	1883.0	10454.1201	0.0	1031.13		108.4	18.05
1.6943	12091.9004	35.55	54.0	1932.0	10561.0098	5945.9302	1046.79		108.33	16.82
1.701	12130.5	35.93	53.9	1937.0	10739.2197	5952.3901	1048.11		108.07	16.43
1.7007	12143.2998	35.84	54.55	1933.0	10695.5596	5951.3701	1046.9399		108.29	16.33
1.6972	12190.0996	35.9	54.87	1932.0	10559.5898	5959.0098	1050.71		109.98	16.1
1.6815	6.0	36.71	56.17	1968.0	0.0	5995.98	1059.02		111.2	16.55
1.6784	12448.9004	36.6	56.08	1958.0	10847.9697	5975.9199	1053.25		109.48	16.55
1.6827	5.9	36.53	55.05	1959.0	10837.54	0.0	1051.8101		109.97	16.86
1.6706	12150.0996	36.31	56.2	1976.0	10552.2998	5985.2402	1058.05		110.04	16.74
1.6694	5.8	36.04	56.93	1971.0	10628.9805	5989.1699	1053.21		109.61	16.93
1.6725	12156.7002	35.89	57.02	1942.0	10504.54	0.0	1047.11		108.13	17.62
1.6661	5.72	36.04	57.45	1931.0	10207.04	0.0	1046.5699		108.73	17.54
1.6762	11971.5	35.89	57.83	1973.0	10226.2197	0.0	1058.53		108.77	16.75
1.6861	5.78	35.86	57.69	1967.0	10337.6699	0.0	1058.41		108.15	16.47
1.6852	12203.5	35.46	54.94	1930.0	10167.0596	0.0	1050.35		108.25	16.94
1.69	5.56	35.41	55.03	1910.0	9786.8301	0.0	1043.63		108.89	18.6
1.6992	5.54	34.89	53.82	1882.0	9897.0498	0.0	1034.15		108.21	19.11
1.6995	11873.0	34.76	53.39	1900.0	9614.5996	0.0	1042.4399		109.04	18.8
1.7039	5.4	34.63	52.67	1882.0	9865.7002	0.0	1033.65		108.89	19.48
1.7044	5.5	35.0	52.88	1894.0	9852.8301	5942.3198	1035.28		108.84	18.98
1.6955	11848.5996	35.27	54.23	1947.0	0.0	6016.0898	1052.08		109.25	17.44
1.6972	5.48	35.53	55.1	1943.0	9960.2002	0.0	1053.89		109.64	16.71
1.7091	12086.7002	35.51	55.25	1953.0	10144.8301	6068.77	1058.45		109.07	16.23
1.7144					10163.3799				109.22	
1.72	5.34	35.4	55.28	1960.0	10100.5703	0.0	1058.2		109.55	16.32
1.7218	5.36	35.66	56.51	1990.0	10403.2695	0.0	1070.12	0.8358	109.5	16.77
1.7289	12412.2002	35.81	56.06	1980.0	10410.1504	6139.6201	1066.62	0.8272	108.99	16.27
1.728	12361.2002	35.82	56.35	1960.0	10326.3896	6142.7798	1064.73	0.8249	108.19	16.63
1.7197	12342.7002	35.39	56.52	1969.0	10429.9902	6153.8999	1069.72	0.8277	108.26	16.3
1.7259	5.6	34.96	55.36	1938.0	10373.46	0.0	1061.5	0.8206	107.97	17.09
1.7328	5.38	35.46	56.18	1949.0	10045.3398	6166.1699	1069.3	0.8183	107.29	16.54
1.7416	12393.5996	34.83	55.27	1908.0	10124.2803	6137.1699	1060.1801	0.8163	107.47	17.63
1.7464	12398.4004	34.67	55.02	1905.0	9910.5596	6108.6499	1059.05	0.8203	108.21	17.87
1.7416	5.42	34.98	55.84	1942.0	10075.1396	0.0	1071.21	0.8181	108.28	16.73
1.7461	12594.4004	35.09	56.94	1949.0	10169.6602	6196.29	1074.14	0.8144	107.76	16.41
1.7467	5.28	35.26	57.13	1918.0	10490.7695	0.0	1068.04	0.8117	107.78	17.23
1.7498	12260.2998	35.72	57.92	1924.0	10271.5996	0.0	1075.13	0.8116	107.61	15.93
1.7618	12193.0996	35.66	57.63	1921.0	10092.6396	6215.9902	1076.48	0.8063	107.33	15.58
1.7674	12240.2002	35.65	56.34	1956.0	10104.0	6288.0498	1089.1801	0.805	108.0	16.16
1.7624	5.1	35.78	56.01	1951.0	10284.54	6284.2998	1088.66	0.8074	107.96	16.42
1.7618	5.04	36.1	57.06	1956.0	10372.5098	0.0	1092.9399	0.8065	107.44	16.94
1.7658	5.0	36.17	57.33	1975.0	0.0	6337.48	1096.02	0.8065	107.4	16.49
1.7737	5.02	36.13	57.03	1969.0	10371.2695	6350.3398	1094.04	0.803	107.15	16.66
					10365.3496			0.8033		
	12456.7002	36.22	57.45	1973.0	10417.4102	0.0	1095.89	0.8044		17.45
1.7712	12464.2998	36.53	58.6	2006.0	10500.6201	0.0	1109.48	0.801	106.92	17.09
1.7803	5.22	36.6	57.97	2010.0	10676.6396	6443.6001	1109.64	0.7969	106.93	17.68
1.7905	5.2	36.73	57.87	2003.0	0.0	6464.0	1111.92	0.7943	107.14	18.31
					0.0			0.7948		
1.7886	5.6	36.62	56.98	2007.0	0.0	0.0	1108.48	0.7948	107.01	18.22
1.8067	13005.2998	36.55	57.57	2047.0	10825.1699	0.0	1122.22	0.7882	106.12	17.49
